accidentNumber,eventDate,city,state,latitude,longitude,injuryServerity,model,fatalNum,seriousNum,minorNum,uninjuredNum
LAX08LA235B,07/20/2008,San Jose,CA,37.332778,-121.819723,Non-Fatal,TR182,0,0,0,2
LAX08LA235A,07/20/2008,San Jose,CA,37.332778,-121.819723,Non-Fatal,EA 300/L,0,0,0,2
LAX08CA234,07/20/2008,Leavenworth,WA,47.819167,-120.719723,Non-Fatal,172M,0,0,0,2
DEN08LA125,07/20/2008,Deerfield,KS,37.851389,-101.118889,Non-Fatal,AT-402B,0,0,1,0
NYC08CA252,07/19/2008,Stuart,FL,27.181667,-80.221667,Non-Fatal,HELICYCLE,0,0,1,0
MIA08CA146,07/19/2008,Jamestown,RI,41.527778,-71.366667,Non-Fatal,7-15,0,1,0,2
MIA08CA145,07/19/2008,Greensburg,KY,37.260833,-85.498889,Non-Fatal,7AC,0,1,1,0
LAX08FA233,07/19/2008,Price,UT,39.616111,-110.762778,Fatal(3),369D,3,0,0,0
LAX08CA232,07/19/2008,Ogden,UT,41.183333,-112,Non-Fatal,PA-22-150,0,0,0,2
DFW08FA190,07/19/2008,Kemp,TX,32.379723,-96.3825,Fatal(3),PA-22,3,0,0,0
DEN08LA124,07/19/2008,Cleveland,TX,30.356389,-95.007778,Fatal(1),Pitts S-2A,1,0,0,0
DEN08CA126,07/19/2008,Mc Alester,OK,34.882223,-95.783333,Non-Fatal,152,0,0,0,1
CHI08CA204,07/19/2008,Independence,IA,42.456111,-91.956944,Non-Fatal,T-Bird II,0,1,0,0
SEA08LA162,07/18/2008,Inverness,FL,28.806389,-82.317778,Non-Fatal,Talon XP,0,1,0,1
LAX08LA231,07/18/2008,Benson,AZ,31.999722,-110.357778,Fatal(1),S-14,1,0,0,0
DFW08CA192,07/18/2008,Bovina,TX,34.379723,-102.720278,Non-Fatal,G-164A,0,0,0,1
CHI08LA197,07/18/2008,Sparta,WI,43.958333,-90.737777,Non-Fatal,PA-28-161,0,1,0,3
CHI08CA199,07/18/2008,Bryan,OH,41.467223,-84.506389,Non-Fatal,Eagle DW-1,0,0,0,1
CHI08CA198,07/18/2008,Carthage,IL,40.69,-91.225278,Non-Fatal,S2R,0,0,0,1
MIA08FA144,07/17/2008,Tampa,FL,28.026945,-82.345277,Fatal(3),A-36,3,0,0,0
DFW08CA194,07/17/2008,Midland,TX,31.9425,-102.201944,Non-Fatal,65-A80,0,0,0,1
DFW08CA193,07/17/2008,Rockport,TX,28.085277,-97.04,Non-Fatal,PA-30,0,0,0,3
DFW08CA191,07/17/2008,Van Horn,TX,31.126667,-104.731111,Non-Fatal,T210M,0,0,0,2
SEA08FA161,07/16/2008,Sunriver,OR,43.8725,-121.451944,Fatal(1),441,1,0,0,0
NYC08LA251,07/16/2008,Burkesville,KY,36.773889,-85.371945,Non-Fatal,Kitfox IV,0,0,0,1
NYC08CA250,07/16/2008,Williamstown,NJ,39.705556,-75.033056,Non-Fatal,172 N,0,0,0,1
DFW08LA187,07/16/2008,Edgewood,NM,35.024723,-106.234722,Non-Fatal,Carat A,0,1,0,0
NYC08LA249,07/15/2008,Surfside Beach,SC,33.608611,-78.976667,Non-Fatal,PA-18-150,0,0,1,0
MIA08LA142,07/15/2008,Tappahannock,VA,37.859444,-76.893889,Non-Fatal,Starduster 2,0,2,0,0
MIA08FA141,07/15/2008,Kennesaw,GA,34.008611,-84.628611,Fatal(1),TBM700,1,0,0,0
MIA08CA143,07/15/2008,Factoryville,PA,41.589444,-75.756111,Non-Fatal,TR182,0,0,0,2
LAX08LA230,07/15/2008,Rock Springs,WY,41.113056,-109.656667,Non-Fatal,UH-1H,0,0,1,0
DEN08FA122,07/15/2008,Salesville,AR,36.243889,-92.240277,Fatal(2),269B,2,0,0,0
CHI08LA191,07/15/2008,Flushing,MI,43.0525,-83.804722,Fatal(1),Aventura II,1,0,0,0
CHI08CA193,07/15/2008,Kilbourne,IL,40.135277,-91.009444,Non-Fatal,S2R-G6,0,0,0,1
LAX08CA229,07/14/2008,Shafter,CA,35.452778,-119.3425,Non-Fatal,47G-3B-1,0,0,0,1
DFW08CA185,07/14/2008,St Louis,MO,38.726667,-90.508056,Non-Fatal,SA3A,0,0,1,0
MIA08CA148,07/13/2008,Norfolk,VA,36.665556,-76.320556,Non-Fatal,DA20-C1,0,0,0,2
MIA08CA140,07/13/2008,Windslow Twp,NJ,39.785555,-74.9575,Non-Fatal,Challenger II,0,0,1,1
LAX08CA228,07/13/2008,Alturas,CA,41.33,-120.544722,Non-Fatal,G-164B,0,0,0,1
NYC08LA247,07/12/2008,Culpeper,VA,38.525556,-77.859722,Non-Fatal,B75N1,0,0,1,1
NYC08LA245,07/12/2008,Pelham,GA,31.131667,-84.126667,Fatal(1),G-164A,1,0,0,0
NYC08CA248,07/12/2008,Edgewater,MD,38.939722,-76.570278,Non-Fatal,172N,0,0,0,2
DFW08CA184,07/12/2008,Lake Jackson,TX,29.023056,-95.484444,Non-Fatal,Avid Flyer MK IV,0,0,0,1
ANC08LA088,07/12/2008,Manley Hot Spgs,AK,64.779167,-149.963333,Non-Fatal,150,0,0,0,1
ANC08FA087,07/12/2008,Kenai,AK,60.878334,-152.081667,Fatal(3),Glastar SH-4,3,0,0,0
NYC08LA254,07/11/2008,Northumberland,VA,37.768889,-76.307222,Non-Fatal,269C-1,0,0,0,2
NYC08IA244,07/11/2008,Augusta,GA,33.485833,-82.750556,Incident,A109E,0,0,0,3
LAX08LA226,07/11/2008,Hood River,OR,45.6725,-121.536389,Non-Fatal,Sonerai,0,0,0,1
DFW08CA189,07/11/2008,Alliance,NE,42.036944,-102.786944,Non-Fatal,108-1,0,0,0,1
DFW08CA183,07/11/2008,Denton,TX,33.205556,-97.197222,Non-Fatal,AA-5A,0,0,0,1
DFW08CA182,07/11/2008,Baton Rouge,LA,30.476944,-91.388889,Non-Fatal,S2R,0,0,0,1
CHI08CA192,07/11/2008,Port Edwards,WI,44.348333,-89.990833,Non-Fatal,47G-3B,0,0,1,0
LAX08LA304,07/10/2008,The Dalles,OR,45.618611,-121.167223,Non-Fatal,N35,0,0,0,1
LAX08CA224,07/10/2008,Camarillo,CA,34.214444,-119.000556,Non-Fatal,PA-18A-150,0,0,0,1
LAX08CA223,07/10/2008,Patterson,CA,37.421667,-121.111667,Non-Fatal,G-164B,0,0,1,0
MIA08LA138,07/09/2008,Limestone,AL,31.567223,-87.383611,Fatal(2),Freedom S100,2,0,0,0
LAX08LA221,07/09/2008,Moorpark,CA,34.251944,-118.845833,Non-Fatal,172RG,0,0,2,0
LAX08CA225,07/09/2008,Metaline Falls,WA,48.840833,-117.283889,Non-Fatal,182J,0,0,0,2
LAX08CA222,07/09/2008,Byron,CA,37.828334,-121.625834,Non-Fatal,172R,0,0,0,1
LAX08CA220,07/09/2008,Ennis Lake,MT,45.5,-111.5,Non-Fatal,Searey,0,1,0,0
DFW08CA180,07/09/2008,Rogers,AR,36.37,-94.103333,Non-Fatal,M20,0,0,1,0
NYC08FA242,07/08/2008,Lancaster,PA,40.126945,-76.281111,Non-Fatal,V35B,0,0,1,0
LAX08LA212,07/08/2008,Kalispell,MT,48.17,-114.301667,Non-Fatal,150F,0,2,0,0
LAX08CA227,07/08/2008,Hubbard,OR,45.180278,-122.743333,Non-Fatal,E17B,0,0,1,1
CHI08CA184,07/08/2008,Jerseyville,IL,39.094166,-90.313333,Non-Fatal,RV6-A,0,0,0,1
SEA08LA164,07/07/2008,Arlington,WA,48.160556,-122.158889,Non-Fatal,SportStar,0,0,0,1
SEA08LA159,07/07/2008,Big Creek,ID,45.133056,-115.321667,Non-Fatal,M20E,0,2,0,0
MIA08LA134,07/07/2008,Hollywood,FL,26.006667,-80.240555,Fatal(1),Lancair IV-P,1,0,0,0
MIA08CA136,07/07/2008,Elmira,NY,42.120834,-76.900833,Non-Fatal,ASK-21,0,0,0,2
LAX08CA219,07/07/2008,Sumter,SC,33.995,-80.361389,Non-Fatal,Putts Special,0,0,0,1
CHI08IA182,07/07/2008,St. Louis,MO,38.748611,-90.37,Incident,MD-81,0,0,0,51
ANC08CA086,07/07/2008,Pilot Point,AK,57.580278,-157.571945,Non-Fatal,PA-32-301,0,0,0,1
SEA08LA160,07/06/2008,East Carbon,UT,39.647222,-110.718889,Non-Fatal,PA-28-140,0,2,0,0
LAX08LA217,07/06/2008,Hailey,ID,43.503889,-114.295555,Non-Fatal,LC41-550FG,0,0,0,2
LAX08CA243,07/06/2008,Canyon City,OR,44.090555,-119.289722,Non-Fatal,PA-28-161,0,0,0,1
DEN08LA121,07/06/2008,Point Lookout,MO,36.625834,-93.2375,Non-Fatal,337G,0,0,2,2
CHI08CA181,07/06/2008,Schaumburg,IL,41.989444,-88.101111,Non-Fatal,C23,0,0,0,4
CHI08CA176,07/06/2008,Clontarf,MN,45.373334,-95.678611,Non-Fatal,S2R,0,0,0,1
NYC08FA239,07/05/2008,Neptune,NJ,40.193333,-74.036666,Fatal(1),Vans RV-7,1,0,0,0
NYC08FA238,07/05/2008,Rossville,TN,35.008333,-89.5575,Fatal(1),152,1,0,0,0
NYC08CA240,07/05/2008,Johnstown,NY,42.998055,-74.329445,Non-Fatal,C-195,0,0,0,2
MIA08LA133,07/05/2008,Colquitt,GA,31.195833,-84.684444,Non-Fatal,S-2R,0,0,1,0
LAX08CA214,07/05/2008,Pomona,CA,34.078889,-117.763889,Non-Fatal,172F,0,0,0,2
DFW08CA177,07/05/2008,Canyon Lake,TX,29.916945,-98.305556,Non-Fatal,R44 II,0,0,1,2
DEN08LA119,07/05/2008,Valera,TX,31.752222,-99.556389,Fatal(1),RV-8,1,0,0,0
CHI08CA202,07/05/2008,Beloit,WI,42.5075,-88.968056,Non-Fatal,Genesis 2,0,0,0,1
CHI08CA187,07/05/2008,Lake In The Hil,IL,42.211667,-88.327223,Non-Fatal,J3C-65,0,0,0,1
CHI08CA178,07/05/2008,Howell,MI,42.629445,-83.982223,Non-Fatal,M20K,0,0,0,3
NYC08CA241,07/04/2008,Bunnell,FL,29.778889,-81.343889,Non-Fatal,UC-1 Twin Bee,0,0,2,0
LAX08LA213,07/04/2008,Sunol,CA,37.561667,-121.905,Fatal(2),269 C-1,2,0,0,0
LAX08CA215,07/04/2008,Seal Beach,CA,33.794444,-118.052778,Non-Fatal,150J,0,0,1,0
DFW08CA181,07/04/2008,Peyton,CO,38.945555,-104.569723,Non-Fatal,PA-22/20,0,0,0,1
DEN08LA118,07/04/2008,Elbert,CO,39.224723,-104.64,Non-Fatal,M20M,0,0,0,2
CHI08CA177,07/04/2008,Ottawa,IL,41.399722,-88.793889,Non-Fatal,R44 II,0,0,0,4
NYC08FA237,07/03/2008,Middletown,RI,41.524445,-71.284444,Fatal(2),PA-28-161,2,1,0,0
MIA08LA135,07/03/2008,N Myrtle Beach,SC,37.811667,-78.7225,Non-Fatal,PA-18-150,0,0,1,0
DFW08LA178,07/03/2008,Stotesbury,MO,38.090277,-94.583889,Non-Fatal,G-164,0,0,0,1
CHI08CA183,07/03/2008,Williamsfield,IL,40.945,-90.109722,Non-Fatal,II,0,0,0,1
ANC08LA085,07/03/2008,McCarthy,AK,61.148055,-142.625556,Non-Fatal,185,0,0,0,1
SEA08LA158,07/02/2008,Sierraville,CA,39.581667,-120.353889,Fatal(1),RV-6A,1,0,0,0
OPS08IA007B,07/02/2008,Seattle,WA,47.459166,-122.315278,Incident,A330-200,0,0,0,314
OPS08IA007A,07/02/2008,Seattle,WA,47.459166,-122.315278,Incident,737-700,0,0,0,314
NYC08LA235,07/02/2008,Cleveland,GA,34.556944,-83.713611,Fatal(1),Talon XP,1,0,0,0
LAX08LA211,07/02/2008,Piru,CA,34.384166,-118.814167,Fatal(1),152,1,0,0,0
LAX08CA209,07/02/2008,Boulder,CO,40.060556,-105.2075,Non-Fatal,S-77A,0,0,2,5
CHI08CA179,07/02/2008,Lansing,IL,41.535,-87.529445,Non-Fatal,195,0,0,0,1
LAX08CA210,07/01/2008,Coeur d'Alene,ID,47.779167,-116.821389,Non-Fatal,TU206G,0,0,0,4
LAX08CA208,07/01/2008,Bend,OR,44.094444,-121.200278,Non-Fatal,Virus 912,0,0,0,2
DFW08CA188,07/01/2008,Mullen,NE,42.043055,-101.067223,Non-Fatal,47G-3B,0,0,0,1
CHI08CA188,07/01/2008,Rhinelander,WI,45.631111,-89.4675,Non-Fatal,177A,0,0,0,3
CHI08CA175,07/01/2008,Dwight,IL,41.066389,-88.359722,Non-Fatal,A36,0,0,0,3
SEA08LA156,06/30/2008,Bend,OR,44.094444,-121.2,Non-Fatal,TR182,0,1,1,0
SEA08LA155,06/30/2008,Oakland,CA,37.721111,-122.220556,Non-Fatal,172M,0,0,2,0
CHI08CA174,06/30/2008,Greenwood,IL,42.402778,-88.375,Non-Fatal,PA-28-180,0,0,0,3
ANC08CA080,06/30/2008,Wasilla,AK,62.333333,-150.2,Non-Fatal,PA-12,0,0,0,1
NYC08FA231,06/29/2008,Jasper,AL,33.903611,-87.3375,Fatal(4),95-B55,4,0,0,0
NYC08CA236,06/29/2008,Front Royal,VA,38.895833,-78.895833,Non-Fatal,Standard Libelle,0,0,1,0
NYC08CA233,06/29/2008,Lincoln Park,NJ,40.9475,-74.314444,Non-Fatal,T182T,0,0,0,4
NYC08CA232,06/29/2008,Groveland,FL,28.597777,-81.800556,Non-Fatal,Mallard II,0,0,2,0
LAX08CA218,06/29/2008,Heber,UT,40.481667,-111.428611,Non-Fatal,180G,0,0,0,1
LAX08CA205,06/29/2008,Weizer,ID,44.2075,-116.967222,Non-Fatal,Trike,0,2,0,0
LAX08CA204,06/29/2008,Elk River,ID,46.8075,-166.652777,Non-Fatal,7DC,0,0,0,1
DFW08LA176,06/29/2008,Cookson,OK,35.648055,-94.950556,Non-Fatal,PA-32RT-300T,0,0,3,0
DFW08FA170,06/29/2008,Santa Rosa,NM,34.935555,-104.6425,Fatal(5),U206F,5,0,0,0
DFW08CA171,06/29/2008,Lake Ft Gibson,OK,35.93,-98.409722,Non-Fatal,M20,0,0,1,1
DEN08MA116B,06/29/2008,Flagstaff,AZ,35.200833,-111.634166,Fatal(7),407,7,0,0,0
DEN08MA116A,06/29/2008,Flagstaff,AZ,35.200833,-111.634166,Fatal(7),407,7,0,0,0
CHI08LA190,06/29/2008,Baldwin,WI,44.966389,-92.387777,Non-Fatal,DHC-6-200,0,0,0,15
CHI08CA173,06/29/2008,Sheboygan,WI,43.769167,-87.852222,Non-Fatal,A23A,0,0,2,0
ANC08LA083,06/29/2008,Iliamna,AK,59.753611,-154.910833,Non-Fatal,UH-1B,0,0,0,2
ANC08FA079,06/29/2008,Wasilla,AK,61.586666,-149.234722,Fatal(1),PA-18,1,0,1,0
ANC08CA084,06/29/2008,Anchorage,AK,61.35,-150.833333,Non-Fatal,8GCBC,0,0,0,1
NYC08LA234B,06/28/2008,Charlotte,NC,35.213889,-80.943055,Non-Fatal,CL-600-2B19,0,0,0,112
NYC08LA234A,06/28/2008,Charlotte,NC,35.213889,-80.943055,Non-Fatal,CL-600-2C10,0,0,0,112
MIA08LA131,06/28/2008,Modena,NY,41.6575,-74.077223,Fatal(1),APIS-M,1,0,0,0
MIA08LA130,06/28/2008,Hollywood,FL,26.001111,-80.245555,Non-Fatal,PA-18-135,0,0,0,1
LAX08FA203,06/28/2008,Mount Charleston,NV,36.263889,-115.656944,Fatal(4),PA-32-300,4,0,0,0
ERA09CA543,06/28/2008,Rosedale,MS,33.867223,-90.303333,Non-Fatal,J3C-65,0,0,0,2
DFW08CA175,06/28/2008,Pueblo,CO,38.135277,-104.808889,Non-Fatal,A-1,0,0,0,2
DFW08CA174,06/28/2008,Baldwin City,KS,38.841666,-95.175834,Non-Fatal,177,0,0,0,1
DFW08CA172,06/28/2008,Somerset,TX,29.360278,-98.915833,Non-Fatal,DCO-65,0,0,0,2
CHI08CA194,06/28/2008,Johannesburg,MI,45.015278,-84.385555,Non-Fatal,150F,0,0,1,0
MIA08CA127,06/27/2008,Homestead,FL,25.558611,-80.515,Non-Fatal,Sky Raider I,0,0,1,0
LAX08LA201,06/27/2008,Rainier,OR,46.064444,-122.966945,Non-Fatal,A185F,0,0,1,0
LAX08LA200,06/27/2008,Santa Maria,CA,34.611111,-120.730834,Non-Fatal,S-76A,0,0,1,9
LAX08LA198,06/27/2008,Ash Fork,AZ,35.189722,-112.471389,Non-Fatal,AS 350 B3,0,3,0,0
LAX08CA207,06/27/2008,Fullerton,CA,33.871945,-117.979723,Non-Fatal,T206H,0,0,0,1
LAX08CA202,06/27/2008,Groveland,CA,37.856944,-120.173334,Non-Fatal,F33/G,0,0,0,2
ENG08IA051,06/27/2008,Phoenix (PHX),AZ,33.434444,-112.011389,Incident,737,0,0,0,0
ANC08CA081,06/27/2008,Soldotna,AK,60.48,-151.066667,Non-Fatal,Pietenpol Air Camper,0,0,1,0
MIA08LA128,06/26/2008,Goodland,FL,25.817223,-81.645,Non-Fatal,310R,0,1,3,2
LAX08LA206,06/26/2008,El Cajon,CA,32.95,-116.966667,Non-Fatal,172N,0,0,0,2
LAX08LA197,06/26/2008,Driggs,ID,43.738889,-111.091944,Non-Fatal,D75N1,0,0,0,2
LAX08CA238,06/26/2008,Yellow Pine,ID,44.912222,-115.485555,Non-Fatal,182J,0,0,0,1
LAX08CA216,06/26/2008,Skykomish,WA,47.711111,-121.338889,Non-Fatal,172M,0,0,0,1
LAX08CA173,06/26/2008,Ryegate,MT,46.131389,-109.375,Non-Fatal,A36,0,0,1,2
SEA08LA157,06/25/2008,Baker City,OR,44.837222,-117.809167,Non-Fatal,690B,0,0,0,1
NYC08LA228,06/25/2008,Toms River,NJ,39.927223,-74.292222,Non-Fatal,172M,0,0,2,0
NYC08CA288,06/25/2008,Carrollton,KY,38.693055,-85.144444,Non-Fatal,AA-5A,0,0,1,2
NYC08CA230,06/25/2008,Stevensville,MD,38.976389,-76.329723,Non-Fatal,172 SP,0,0,0,3
LAX08CA199,06/25/2008,Mesa,AZ,33.468056,-111.728334,Non-Fatal,PA-28-181,0,0,0,1
LAX08LA196,06/24/2008,Buffalo,WY,44.3225,-106.261111,Non-Fatal,269C,0,0,0,2
LAX08LA193,06/24/2008,Glenn's Ferry,ID,42.8575,-115.3725,Fatal(1),S2C,1,0,0,0
LAX08CA192,06/24/2008,San Diego,CA,32.825833,-117.139444,Non-Fatal,172M,0,0,0,1
LAX08CA189,06/24/2008,Laramie,WY,41.307222,-105.671667,Non-Fatal,SR22,0,0,0,1
DFW08LA169,06/24/2008,Olathe,KS,38.841944,-94.735833,Non-Fatal,A36,0,0,1,0
DEN08FA114,06/24/2008,Linwood,KS,39.239722,-95.888889,Fatal(2),500S,2,0,0,0
ANC08LA078,06/24/2008,Iliamna,AK,59.753889,-154.911111,Non-Fatal,PA-18-150,0,0,0,2
NYC08LA226,06/23/2008,Ganesvoort,NY,43.205556,-73.575556,Non-Fatal,J3C-65,0,0,2,0
LAX08LA195,06/23/2008,Fresno,CA,36.776111,-119.718056,Non-Fatal,OH-58C,0,0,0,1
DFW08LA167,06/23/2008,Bethany,MO,40.276667,-94.007222,Non-Fatal,AT-502B,0,0,0,1
DFW08CA168,06/23/2008,Tallulah,LA,32.425,-91.14,Non-Fatal,G-164,0,0,1,0
DEN08LA112,06/23/2008,Houston,TX,29.818056,-95.6725,Non-Fatal,195,0,0,0,2
CHI08CA168,06/23/2008,Seymour,IN,38.924723,-85.908333,Non-Fatal,SE5-A,0,0,0,1
ANC08LA076,06/23/2008,Chickaloon,AK,61.518334,-147.316945,Non-Fatal,AS-350 BA,0,0,0,2
NYC08LA225,06/22/2008,Lajas,PR,18.068056,-67.0825,Fatal(2),Rans S-6ES,2,0,0,0
NYC08LA224,06/22/2008,Millville,NJ,39.357222,-75.083889,Fatal(2),L-29 Delfin,2,0,0,0
MIA08LA125,06/22/2008,Leesburg,FL,28.820556,-81.805278,Non-Fatal,152,0,1,1,0
LAX08LA191,06/22/2008,Oceanside,CA,33.226111,-117.454167,Fatal(2),172S,2,1,0,0
DEN08CA115,06/22/2008,Osage Beach,MO,38.106111,-92.68,Non-Fatal,PA-28-236,0,0,0,2
CHI08LA171,06/22/2008,Watseka,IL,40.77,-87.731111,Non-Fatal,PA-28R-200,0,0,1,1
NYC08LA223,06/21/2008,Rockland,ME,44.061111,-68.078889,Fatal(1),PA-28-140,1,0,0,0
NYC08CA227,06/21/2008,Taneytown,MD,39.636111,-77.122778,Non-Fatal,Stampe SV4C,0,0,0,1
LAX08LA187,06/21/2008,Big Bear City,CA,34.2625,-116.869723,Non-Fatal,R172K,0,0,0,2
LAX08CA194,06/21/2008,Angwin,CA,38.567778,-122.433333,Non-Fatal,MX-7-180A,0,0,0,2
DFW08LA166,06/21/2008,Bowling Green,MO,39.369723,-91.219167,Fatal(1),99,1,0,0,12
DEN08LA111,06/21/2008,Tishomingo,OK,34.198611,-96.674445,Non-Fatal,172R,0,0,0,2
DEN08LA110,06/21/2008,Goldsby,OK,35.141111,-98.476945,Non-Fatal,R172K,0,0,0,3
DEN08LA109,06/21/2008,Von Ormy,TX,29.48,-98.446389,Non-Fatal,CTSW,0,0,0,2
DEN08LA108,06/21/2008,Augusta,KS,37.671667,-97.077778,Non-Fatal,Avid Flyer Mk IV,0,0,0,1
CHI08LA169,06/21/2008,Aurora,IL,41.771945,-88.475556,Non-Fatal,E-Racer,0,0,0,1
ANC08LA075,06/21/2008,Skwentna,AK,61.856667,-151.398889,Non-Fatal,PA-18,0,1,0,1
NYC08LA222,06/20/2008,Woodbine,NJ,39.269445,-74.866111,Fatal(2),F1 Rocket,2,0,0,0
NYC08LA221,06/20/2008,Lake Placid,FL,27.245555,-81.413056,Fatal(2),PA-18-150,2,0,0,0
MIA08LA123,06/20/2008,Williston,FL,29.354167,-82.472778,Non-Fatal,SR-20,0,0,0,1
MIA08CA126,06/20/2008,Montgomery,AL,32.300278,-86.389722,Non-Fatal,F19,0,0,1,0
MIA08CA124,06/20/2008,Orangeburg,SC,33.390555,-80.911111,Non-Fatal,172S,0,0,0,1
DEN08LA113,06/20/2008,Brookfield,MO,39.77,-93.0125,Non-Fatal,Condor,0,1,0,0
DEN08LA107,06/20/2008,Pine Bluff,AR,34.21,-92.023056,Non-Fatal,S2R-G6,0,0,0,1
ANC08LA077,06/20/2008,Willow,AK,61.930556,-150.378611,Non-Fatal,PA-18,0,0,0,2
SEA08CA154,06/19/2008,Kamiah,ID,46.221667,-116.022778,Non-Fatal,Spitfire II,0,0,2,0
SEA08CA153,06/19/2008,McCall,ID,44.888889,-116.101944,Non-Fatal,MH1,0,0,0,2
NYC08CA229,06/19/2008,Fayetteville,NC,34.991111,-78.880278,Non-Fatal,PA-18-105,0,0,0,1
NYC08CA220,06/19/2008,Lancaster,PA,40.125,-76.304166,Non-Fatal,172P,0,0,0,1
LAX08CA188,06/19/2008,Lodi,CA,38.088333,-121.355556,Non-Fatal,PA-36-375,0,0,1,0
DEN08LA105,06/19/2008,Garwood,TX,29.439444,-96.488333,Non-Fatal,AT-301A,0,0,0,1
ANC08LA082,06/19/2008,Chugiak,AK,61.416111,-149.508333,Non-Fatal,7GCBC,0,0,0,2
SEA08CA152,06/18/2008,Vernal,UT,40.441111,-109.51,Non-Fatal,PA-24-250,0,0,1,1
NYC08FA218,06/18/2008,Hyannis,MA,41.671945,-70.270556,Fatal(1),DHC6,1,0,0,0
MIA08FA122,06/18/2008,Springfield,KY,37.633333,-85.238333,Fatal(1),Lancair IV-P,1,0,0,0
DEN08LA106,06/18/2008,O'Kean,AR,36.085555,-90.735833,Non-Fatal,G-164B,0,1,0,0
SEA08CA151,06/17/2008,Point Roberts,WA,48.979723,-123.078889,Non-Fatal,T182T,0,0,0,2
NYC08CA217,06/17/2008,Warren,VT,44.116667,-72.822778,Non-Fatal,ASW-27B,0,0,1,0
LAX08FA190,06/17/2008,Pahala,HI,19.200556,-155.604444,Fatal(3),172M,3,0,0,0
DFW08CA179,06/17/2008,Wharton,TX,29.256944,-96.156944,Non-Fatal,Predator,0,2,0,0
CHI08LA166,06/17/2008,West Carrollton,OH,39.683333,-84.25,Fatal(1),LARK 95,1,1,0,0
CHI08CA167,06/17/2008,Wadena,MN,46.45,-95.206389,Non-Fatal,PA-22-150,0,0,0,2
MIA08LA121,06/16/2008,Panama City,FL,30.340277,-85.623334,Fatal(1),ACRODUSTER II SA750,1,0,0,1
LAX08CA186,06/16/2008,Sandpoint,ID,48.299444,-116.560278,Non-Fatal,A2,0,0,0,2
LAX08CA185,06/16/2008,Philomath,OR,44.503889,-123.551389,Non-Fatal,R-22 Beta,0,0,2,0
NYC08FA215,06/15/2008,Cape Elizabeth,ME,43.555,-69.82,Fatal(2),P337H,2,0,0,0
NYC08CA216,06/15/2008,Mercer,PA,41.15,-60.166667,Non-Fatal,S6S 2-33,0,0,2,0
MIA08CA120,06/15/2008,Creola,AL,30.913056,-87.980278,Non-Fatal,S35,0,0,3,0
LAX08CA245,06/15/2008,Atlanta,ID,43.955278,-115.2725,Non-Fatal,180,0,0,0,2
DFW08CA165,06/15/2008,Taylor,TX,30.5725,-97.443055,Non-Fatal,PA-38-112,0,0,0,1
CEN09CA108,06/15/2008,Sunrise Beach,TX,30.1,-98.683333,Non-Fatal,PEGASUS,0,0,1,1
MIA08LA132,06/14/2008,Fishers Island,NY,41.258333,-72.896666,Non-Fatal,350,0,0,0,3
LAX08LA183,06/14/2008,Topanga,CA,34.113611,-118.640277,Non-Fatal,R44 II,0,0,3,0
LAX08LA181,06/14/2008,Dunn,NC,35.273611,-78.445833,Fatal(1),Edge,1,0,0,0
LAX08CA182,06/14/2008,Missoula,MT,46.916389,-114.090555,Non-Fatal,R44 II,0,0,2,0
DCA08FA075,06/14/2008,Raymond,PA,41.865,-77.8525,Non-Fatal,MD-10,0,0,0,3
CHI08CA165,06/14/2008,Newton Falls,OH,41.211111,-80.969167,Non-Fatal,CH-701,0,0,0,1
CHI08CA164,06/14/2008,Cook,MN,47.821667,-92.690555,Non-Fatal,269B,0,0,1,2
CHI08CA163,06/14/2008,New Philadelphi,OH,40.470834,-81.419723,Non-Fatal,M20K,0,0,0,1
ANC08LA060,06/14/2008,Ocala,FL,29.170278,-82.221111,Non-Fatal,PA-34,0,0,0,4
NYC08CA219,06/13/2008,Avon,ME,44.426389,-70.337777,Non-Fatal,Blue Heron Marathon,0,1,0,1
NYC08CA214,06/13/2008,Daytona Beach,FL,29.179723,-81.058056,Non-Fatal,172S,0,0,0,1
LAX08CA178,06/13/2008,Cedar Valley,UT,40.242777,-112.093055,Non-Fatal,269C,0,0,1,0
NYC08LA213,06/12/2008,St. Petersburg,FL,27.91,-82.687222,Non-Fatal,Pitts S-1,0,0,1,0
MIA08CA137,06/12/2008,Muscle Shoals,AL,34.745277,-87.610278,Non-Fatal,AT-402B,0,0,0,1
LAX08LA179,06/12/2008,Beaver,UT,38.230556,-112.675278,Non-Fatal,172S,0,1,2,0
LAX08LA177,06/12/2008,Wilder,ID,43.691666,-116.940277,Non-Fatal,G-164B,0,0,1,0
DFW08CA164,06/12/2008,Bay City,TX,28.973334,-95.863611,Non-Fatal,Jet Provost T Mk.5A,0,0,0,2
DEN08LA103,06/12/2008,Lyons,KS,38.342777,-98.226667,Non-Fatal,A188B,0,0,0,1
DEN08CA117,06/12/2008,Omaha,NE,41.305278,-95.893889,Non-Fatal,T182T,0,0,0,5
CHI08CA161,06/11/2008,Cincinnati,OH,39.234444,-84.383889,Non-Fatal,172,0,0,0,1
MIA08CA117,06/10/2008,Fayetteville,GA,33.49,-84.495555,Non-Fatal,J3C-65,0,0,0,2
LAX08LA184,06/10/2008,Evanston,WY,41.274723,-111.034722,Non-Fatal,M20J,0,0,0,1
